DIAXWRI/ZON, V1  PAPNSN, XWRI/ZW          DIA
E)CEREUNHSA/TW, VA  AAD3S, E)REUNA/W        E)K
DIARPASA/TWSAN, VA  AAD3P, A(RPA/ZW         DIA
A)NAMNHSQEI/H, VS  APO3S, MIMNH/SKW        A)NA
E)COLEQREUQEI/H, VC  APO3S, O)LEQREU/W       E)K
KATANENUGME/NON, VMI XMPASM, NU/SSW           KATA
PERIZW/NNUTAI, V5  PMI3S, ZW/NNUMI         PERI
E)NDIABALLO/NTWN, V1  PAPGPM, BA/LLW           E)N   DIA
A)NTANH|RE/QHN, VCI API1S, AI(RE/W          A)NTI A)NA
E)CETINA/XQHN, VQ  API1S, TINA/SSW         E)K
KATARA/SONTAI, VF  FMI3P, A)RA/OMAI        KATA
E)PANISTANO/MENOI/, VM  PMPNPM, I(/STHMI         E)PI  A)NA
KATAKURI/EUE, V1  PAD2S, KURIEU/W         KATA
E)CEGE/NNHSA/, VAI AAI1S, GENNA/W          E)K
METAMELHQH/SETAI, VC  FPI3S, MELE/W           META
E)CEZHTHME/NA, VM  XMPNPN, ZHTE/W           E)K
E)PI/DH|, V2  PAS3S, DE/W             E)PI
E)FORW=N, V3  PAPNSM, O(RA/W           E)PI
A)NUYW=N, V4  PAPNSM, U(YO/W           A)NA
E)PAINE/SATE, VA  AAD2P, AI)NE/W          E)PI
E)KDIHGH/SOMAI, VF  FMI1S, H(GE/OMAI        E)K   DIA
A)PEDOKI/MASAN, VAI AAI3P, DOKIMA/ZW        A)PO
E)PE/FANEN, VAI AAI3S, FAI/NW           E)PI
SUSTH/SASQE, VA  AMD2P, I(/STHMI         SUN
KATEUQUNQEI/HSAN, VCI APO3P, EU)QU/NW         KATA
E)PAISXUNQW=, VC  APS1S, AI)SXU/NW        E)PI
KATORQW/SEI, VF  FAI3S, O)RQO/W          KATA
A)NTAPO/DOS, VO  AAD2S, DI/DWMI          A)NTI A)PO
E)CEREUNH/SW, VA  AAS1S, E)REUNA/W        E)K
PERIE/LH|S, VD  APS2S, E)/RXOMAI        PERI
E)PH/LPISA/S, VAI AAI2S, E)LPI/ZW         E)PI
PARHNO/MOUN, V2  IAI3P, NOME/W           PARA
E)GKATALIMPANO/NTWN, V1  PAPGPM, LIMPA/NW         E)N   KATA
PERIEPLA/KHSA/N, VBI AAI3P, PLE/KW           PERI
E)PISTREYA/TWSA/N, VA  AAD3P, STRE/FW          E)PI
PARAKALE/SEIS, VF  FAI2S, KALE/W           PARA
A)NTILABOU=, VB  AMD2S, LAMBA/NW         A)NTI
E)/KDECAI, VA  AAN, DE/XOMAI         E)K
KATWRQOU/MHN, VAI AMI1S, O)RQO/W          KATA
E)PEPO/QOUN, V2I IAI3P, POQE/W           E)PI
KATAKURIEUSA/TW, VA  AAD3S, KURIEU/W         KATA
E)PI/FANON, VB  AAD2S, FAI/NW           E)PI
E)COUDENWME/NOS, V4  PMPNSM, OU)DENO/W        E)K
E)CEREU/CAINTO, VAI AMI3P, E)REU/GOMAI      E)K
SUGKAU/SEI, VF  FAI3S, KAI/W            SUN
E)KTEI/NWSIN, VA  AAS3P, TEI/NW           E)K
E)KTETINAGME/NWN, VK  XPPGPM, TINA/SSW         E)K
E)KSPASQH=NAI, VS  APN, SPA/W            E)K
PARATHRH/SH|, VA  AMS2S, THRE/W           PARA
A)POGEGALAKTISME/NON, VT  XPPASN, GALAKTI/ZW       A)PO
E)NDU/SONTAI, VF  FMI3P, DU/W             E)N
KAQIOU=NTAI, VF2 FMI3P, I(/ZW            KATA
E)CANATELW=, VF2 FAI1S, TE/LLW           E)K   A)NA
E)PA/RATE, VA  AAD2P, AI)/RW           E)PI
A)NA/GWN, V1  PAPNSM, A)/GW            A)NA
E)CAGAGO/NTI, VB  AAPDSM, A)/GW            E)K
KATADIELO/NTI, VB  AAPDSM, AI(RE/W          KATA  DIA
E)KTINA/CANTI, VA  AAPDSM, TINA/SSW         E)K
E)PILHSQEI/H, VC  APO3S, LANQA/NW         E)PI
PROANATA/CWMAI, VA  AMS1S, TA/SSW           PRO   A)NA
E)KKENOU=TE, V4  PAD2P, KENO/W           E)K
A)NTAPE/DWKAS, VAI AAPNSM, DI/DWMI          A)NTI A)PO
PARH=|S, V9  PAS2S, EI)MI/           PARA
PROEI=DES, VBI AAI2S, O(RA/W           PRO
PA/REI, V9  PAI2S, EI)MI/           PARA
A)NALA/BOIMI, VB  AAO1S, LAMBA/NW         A)NA
KAQE/CEI, VF  FAI3S, E)/XW            KATA
KATAPATH/SEI, VF  FAI3S, PATE/W           KATA
U(POSKELI/SAI, VA  AAN, SKELI/ZW         U(PO
E)NW/TISAI, VA  AAD2S, W)TI/ZOMAI       E)N
E)PESKI/ASAS, VAI AAI2S, SKIA/ZW          E)PI
U(POSTW=SIN, VH  AAS3P, I(/STHMI         U(PO
KATEUQUNQH/TW, VC  APD3S, EU)QU/NW         KATA
SUNDUA/SW, VF2 FAI1S, DUA/ZW           SUN
DIERRA/GH, VDI API3S, R(H/GNUMI        DIA
A)NTAPODW=|S, VO  AAS2S, DI/DWMI          A)NTI A)PO
SUNTARA/CEIS, VF  FAI2S, TARA/SSW         SUN
PERIKEKOSMHME/NAI, VM  XMPNPF, KOSME/W          PERI
E)CEREUGO/MENA, V1  PMPNPN, E)REU/GOMAI      E)K
E)PAINE/SEI, VF  FAI3S, AI)NE/W          E)PI
E)CEREU/CONTAI, VF  FMI3P, E)REU/GOMAI      E)K
A)NORQOI=, V4  PAI3S, O)RQO/W          A)NA
A)NOI/GEIS, V1  PAI2S, OI)/GW           A)NA
E)CA/RCATE, VA  AAD2P, A)/RXW           E)K
E)CANATE/LLONTI, V1  PAPDSM, TE/LLW           E)K   A)NA
EI)SAKOU/EI, V1  PAI3S, A)KOU/W          EI)S
E)PIKATHRA/SATO/, VAI AMI3S, A)RA/OMAI        E)PI  KATA
DIEI\S, VZ  APPNSM, I(/HMI           DIA
E)CEPI/KRANA/N, VZI AAI3P, KRAI/NW          E)K   E)PI
PARW/RGISA/N, VZ  AAI3P, O)RGI/ZW         PARA
E)KKE/KAUTAI, VM  XPI3S, KAI/W            E)K
SUNIE/NAI, VH  AAN, I(/HMI           SUN
E)CELQA/TW, VC  APD3S, E)/RXOMAI        E)K
E)PIGNWSQH/SH|, VS  FPI2S, GIGNW/SKW        E)PI
PAREI=NAI, V9  PAN, EI)MI/           PARA
A)NADEIXQH/SH|, VC  FPI2S, DEIKNU/W         A)NA
DIEQRU/BH, VDI API3S, QRU/PTW          DIA
E)PIBH/SH|, VZ  AMS2S, BAI/NW           E)PI
E)NTENEI=S, VF2 FAI2S, TEI/NW           E)N
E)CH/GEIRAS, VAI AAI2S, A)GEI/RW         E)K
DIE/KOYAS, VAI AAI2S, KO/PTW           DIA
DIANOI/COUSIN, VF  FAI3P, OI)/GW           DIA   A)NA
E)PIBIBA=|, V1  PAI3S, BIBA/ZW          E)PI
A)POKRU/BHQI, VC  APD2S, KRU/PTW          A)PO
DIASKEDA/SH|S, VA  AAS2S, SKEDA/ZW         DIA
A)POSTH/SH|S, VA  AAS2S, I(/STHMI         A)PO
PROSDEXQEI/HMEN, VC  APO1P, DE/XOMAI         PROS
E)CAKOLOUQOU=MEN, V2  PAI1P, A)KOLOUQE/W      E)K
SUNTRIBEI/H, VD  APO3S, TRI/BW           SUN
U(PERUYOU/MENOS, V4  PPPNSM, U(YO/W           U(PER
U(PERUYOU=TE, V4  PAD2P, U(YO/W           U(PER
U(PERUYOU/TW, V4  PAD3S, U(YO/W           U(PER
PROPOREU/SH|, VA  AAS3S, POREU/OMAI       PRO
A)NH/SW, VF  FAI1S, I(/HMI           A)NA
E)CEI/LATO/, VZ  AMI3S, AI(RE/W          E)K
KATAKAMPTO/MENOS, V1  PMPNSM, KA/MPTW          KATA
A)NANEU=SAI/, VA  AAN, NEU/W            A)NA
KATADIKA/SH|S, VA  AAS2S, DIKA/ZW          KATA
PRO/SDECAI, VA  AAD2S, DE/XOMAI         PROS
KATE/FUGA, VAI AAD1S, FU/GW            KATA
E)COUQENH/SOUSIN, VF  FAI3P, OU)QENO/W        E)K
KATAPI/WMEN, VB  AAS1P, PI/NW            KATA
KATALABW/MEQA, VB  AMS1P, LAMBA/NW         KATA
PAREDREU/EI, V1  PAI3S, E(DREU/W         PARA
PROH/SOMAI, VF  FMI1S, I(/HMI           PRO
E)PIGELA/SOMAI, VF  FMI1S, GELA/W           E)PI
KATAXAROU=MAI, VF  FMI1S, XAI/RW           KATA
PARH=|, V9  PAS3S, EI)MI/           PARA
E)PIKALE/SHSQE/, VA  AMS2P, KALE/W           E)PI
PARABALEI=S, VF  FAI2S, BA/LLW           PARA
E)PIKALE/SH|, VA  AAS3S, KALE/W           E)PI
E)CEREUNH/SH|S, VA  AAS2S, E)REUNA/W        E)K
KATORQW/SEIS, VF  FAI2S, O)RQO/W          KATA
E)PILELHSME/NH, VM  XMPNSF, LANQA/NW         E)PI
A)NASTRE/YOUSIN, VF  FAI3P, STRE/FW          A)NA
E)CWSQH/SONTAI, VC  FPI3P, W)QE/W           E)K
A)/FAYAI, VA  AAN, A(/PTW           A)PO
PRONOOU=, V2  PMD2S, NOE/W            PRO
E)PAI/ROU, V1  PMD2S, AI)/RW           E)PI
PROSKO/PTH|, V1  PAS3S, SKO/PTW          PROS
A)PA/RXOU, V1  PMD2S, A)/RXW           A)PO
E)KBLU/ZWSIN, V1  PAS3P, BLU/ZW           E)K
E)KLU/OU, V1  PPD2S, LU/W             E)K
PROSKO/YH|, VF  FMI2S, KO/PTW           PROS
KA/QH|, V5  PMS2S, H(=MAI           KATA
A)PO/SXH|, VB  AAS3S, E)/XW            A)PO
E)PA/NHKE, V1  PAD2S, H(/KW            E)PI  A)NA
E)PIOU=SA, V9  PAPNSF, EI)=MI           E)PI
PARI/DH|S, VB  AAS2S, O(RA/W           PARA
PERIXARA/KWSON, VA  AAD2S, XARAKO/W         PERI
PERILA/BH|, VB  AAS3S, LAMBA/NW         PERI
U(PERASPI/SH|, V1  PAS3S, A)SPI/ZW         U(PER
SUGKLEISQH/SETAI/, VC  FPI3S, KLEI/W           SUN
PARA/LLACON, V1  AAD2S, A)LLA/SSW        PARA
PROPOREU/ONTAI, V1  PMI3P, POREU/OMAI       PRO
KATORQW/SH|, VA  AAS3S, O)RQO/W          KATA
PARA/BALE, VB  AAD2S, BA/LLW           PARA
DIESTRAMME/NAI, VP  XMPNPF, STRE/FW          DIA
PROA/CEI, VF  FAI3S, A)/GW            PRO
KATA/GOUSIN, V1  PAI3P, A)/GW            KATA
PRO/H|, V9  PMS2S, EI)MI/           PRO
METAMELHQH/SH|, VC  FPI2S, MELE/W           META
U(PEREKXEI/SQW, V2  PPD3S, XE/W             U(PER  E)K
DIAPOREUE/SQW, V1  PMD3S, POREU/OMAI       DIA
SUNEUFRAI/NOU, V1  PMD2S, EU)FRAI/NW       SUN
SUNE/STW, V9  PAD3S, EI)MI/           SUN
SUNE/XOU, V1  PMD2S, E)/XW            SUN
E)NEGUH/SW, VA  AMI2S, E)GGUA/W         E)N
E)PINUSTA/CH|S, VA  AAS2S, NUSTA/ZW         E)PI
E)NAGKALI/ZH|, V1  PMS2S, A)GKALI/ZW       E)N
E)MPARAGI/NETAI/, V1  PMI3S, GI/GNOMAI        E)N   PARA
A)PAUTOMOLH/SEI, VF  FAI3S, AU)TOMOLE/W      A)PO
SUNI/STHSIN, V6  PAI3S, I(/STHMI         SUN
E)KXE/OUSAI, V2  PAPNPF, XE/W             E)K
A)PW/SH|, VA  AMS2S, W)QE/W           A)PO
A)/FAYAI, VA  AMD2S, A(/PTW           A)PO
A)PODH/SEI, VF  FAI3S, DE/W             A)PO
PERIPATH/SEI, VF  FAI3S, PATE/W           PERI
E)MPLH/SH|, VH  AAS3S, PI/MPLHMI        E)N
PERI/QOU, VE  AMD2S, TI/QHMI          PERI
PARAKU/PTOUSA, V1  PAPNSF, KU/PTW           PARA
SUNANTA=|, V3  PAI3S, A)NTA/W          SUN
A)NEPTERWME/NH, VA  AMPNSF, PTERO/W          A)NA
DIE/RRAGKA, VX  XAI1S, R(AI/NW          DIA
U(PAKOU/SH|, VA  AAS3S, A)KOU/W          U(PO
PROI/+EMAI, V1  PMI1S, I(/HMI           PRO
E)/NQESQE, VE  AMD2P, TI/QHMI          E)N
SUNIOU=SIN, V1  PAPDPM, I(/HMI           SUN
A)NQAIREI=SQE, V2  PMD2S, AI(RE/W          A)NTI
PERIPATW=, V2  PAI1S, PATE/W           PERI
E)NEUFRAI/NETO, VA  AMI3S, EU)FRAI/NW       E)N
U(PH/REISEN, VAI AAI3S, E)REI/DW         U(PO
SUGKALOU/SA, V2  PAPNSF, KALE/W           SUN
A)POBH=|S, VZ  AAS2S, BAI/NW           A)PO
A)NANTLH/SEIS, VF  FAI2S, A)NTLE/W         A)NA
SUNA/GEI, V1  PAI3S, A)/GW            SUN
E)PI/STATAI, V6  PMI3S, I(/STAMAI        E)PI
PROSKALOUME/NH, V2  PMPNSF, KALE/W           PROS
PARIO/NTAS, V9  PAPAPM, EI)=MI           PARA
KATEUQU/NONTAS, V1  PAPAPM, EU)QU/NW         KATA
E)GXRONI/SH|S, VA  AAS2S, XRONI/ZW         E)N
A)PO/SXOU, VB  AMD2S, E)/XW            A)PO
A)NATRE/YEI, VF  FAI3S, TRE/PW           A)NA
E)NNEU/WN, V1  PAPNSM, NEU/W            E)N
PROFE/REI, V1  PAI3S, FE/RW            PRO
E)COLEI=TAI, VF2 FMI3S, O)/LLUMI         E)K
E)KDU/NEI, V1  PAI3S, DU/NW            E)K
SUMMEI/CH|, VA  AAS3S, MI/GNUMI         SUN
E)COLLU/EI, V5  PAI3S, O)/LLUMI         E)K
E)KZHTOU=NTA, V2  PAPASM, ZHTE/W           E)K
PARASIWPHQH/SETAI, VC  FPI3S, SIWPA/W          PARA
E)CARQH/SONTAI, VC  FPI3P, AI)/RW           E)K
PROSDEO/MENOS, V2  PMPNSM, DE/W             PROS
SUNANTW=N, V3  PAPNSM, A)NTA/W          SUN
E)KQLI/YEI, VF  FAI3S, QLI/BW           E)K
KATORQOI=, V4  PAI3S, O)RQO/W          KATA
U(FI/STATAI, V6  PMI3S, I(/STHMI         U(PO
E)PISPOUDAZOME/NH, V1  PMPNSF, SPOUDA/ZW        E)PI
E)MPIPLA=|, V3  PAI3S, PIPLA/W          E)N
E)PIMEI/GNUTAI, V5  PMI3S, MI/GNUMI         E)PI
A)FANISQH/SONTAI, VS  FPI3P, I(/ZW            A)PO  A)NA
PROSMEI/GNUTAI, V5  PMI3S, MI/GNUMI         PROS
E)PI/STANTAI, V6  PMI3P, I(/STAMAI        E)PI
A)PWSQH/SETAI, VC  FPI3S, W)QE/W           A)PO
DIAGINW/SKETAI, V1  PMI3S, GIGNW/SKW        DIA
SUNTHRW=N, V2  PAPNSM, THRE/W           SUN
KATEUQUNO/NTWN, V1  PAPGPM, EU)QU/NW         KATA
PARIO/NTWN, V7  PAPGPM, I(/HMI           PARA
KATASBE/SEI, VF2 FAI3S, SBE/NNUMI        KATA
U(PERTI/QENTAI, V7  PMI3P, TI/QHMI          U(PER
KATASPA=|, V3  PAI3S, SPA/W            KATA
A)POKAQAI/RONTAI, V1  PMI3P, AI)/RW           A)PO  KATA
E)KKLI/NEI, V1  PAI3S, KLI/NW           E)K
DIORQWQH=|, VC  APS3S, O)RQO/W          DIA
DIAXWRI/ZEI, V1  PAI3S, XWRI/ZW          DIA
A)POPEIRA=TAI, V3  PMI3S, PEIRA/W          A)PO
A)PA/GEI, V1  PAI3S, A)/GW            A)PO
PROSE/XEI, V1  PAI3S, E)/XW            PROS
KATAGELW=N, V3  PAPNSM, GELA/W           KATA
A)POLLUME/NW|, V5  PMPDSM, O)LLU/W          A)PO
E)PISPLAGXNIZO/MENOS, V1  PPPNSM, SPLAGXNI/ZW      E)PI
SUNTRI/BEI, V1  PAI3S, TRI/BW           SUN
E)KPE/MYEI, VF  FAI3S, PE/MPW           E)K
DIALOGIOU=NTAI, VF2 FMI3P, LOGI/ZOMAI       DIA
KATEUODOU=NTAI, V4  PMI3P, EU)ODO/W         KATA
A)NAPHDU/EI, V1  PAI3S, PHDU/W           A)NA
U(POI/SEI, VF  FAI3S, FE/RW            U(PO
E)MPLATU/NEI, V1  PAI3S, PLATU/NW         E)N
KAQIZA/NEI, V1  PAI3S, I(ZA/NW          KATA
KATE/XWN, V1  PAPNSM, E)/XW            KATA
E)KKAU/SH|, VF  FMI2S, KAU/W            E)K
E)CANTLH/SEI, VF  FAI3S, A)NTLE/W         E)K
SUMPODISQH/SETAI, VS  FPI3S, PODI/ZW          SUN
KATALALEI=N, V2  PAN, LALE/W           KATA
E)PIBALEI=, VF2 FAI3S, BA/LLW           E)PI
E)NERGW=N, V2  PAPNSM, E)RGE/W          E)N
E)PICENWQH/SETAI, VC  FPI3S, CENO/W           E)PI
KATAPI/ONTAI, VF  FMI3P, PI/NW            KATA
DIATRAFH/SETAI, VD  FPI3S, TRE/FW           DIA
SUNECELEU/SETAI, VF  FMI3S, E)/RXOMAI        SUN   E)K
A)POBIA/ZOU, V1  PMD2S, BIA/ZOMAI        A)PO
SUNAULI/ZOU, V1  PMD2S, AU)LI/ZW         SUN
A)POTEI/SH|S, VA  AAS2S, TI/NW            A)PO
ME/TAIRE, V1  PAD2S, AI)/RW           META
PAREKTEI/NOU, V1  PPD2S, TEI/NW           PARA  E)K
E)CEME/SEI, VF  FAI3S, E)ME/SW          E)K
METAQH=|S, V2  PAS2S, TI/QHMI          META
E)KTEI/NOU, V1  PMD2S, TEI/NW           E)K
A)NALWQH/SETAI, VC  FPI3S, A(LI/SKW         A)NA
E)GXRONIZO/NTWN, V1  PAPGPM, XRONI/ZW         E)N
PERIPATH/SEIS, VF  FAI2S, PATE/W           PERI
U(PE/ROU, V1  PMD2S, E)/ROMAI         U(PO
SUNELEU/SOMAI, VF  FMI1S, E)/RXOMAI        SUN
E)MMOLUNQH/SETAI, VCI API3S, MOLU/NW          E)N
E)KPRI/OU, V1  PMD2S, PRI/W            E)K
E)PIXARH=|S, VD  APS2S, XAI/RW           E)PI
KATATRW/GEI, V1  PAI3S, TRW/GW           KATA
SUGKAI/EI, V1  PAI3S, KAI/W            SUN
U(PERASPI/ZEI, V1  PAI3S, A)SPI/ZW         U(PER
PROSQH=|S, V2  PAS2S, QE/W             PROS
A)FANISQH=|S, VS  APS2S, I(/ZW            A)PO  A)NA
A)PE/NIYEN, VAI AAI3S, NI/PTW           A)PO
A)POKRINO/MENA, V1  PMPAPN, KRI/NW           A)PO
A)NOIKODOMH/SEIS, VF  FAI2S, OI)KODOME/W      A)NA
E)KLELEIMME/NOS, VP  XMPNSM, LEI/PW           E)K
KATASKA/PTONTAI, V1  PPI3P, SKA/PTW          KATA
KAQUPNW=, V4  PAI1S, U(PNO/W          KATA
PROPOREUOME/NH, V1  PMPNSF, POREU/OMAI       PRO
E)KKO/YAISAN, VA  AAO3P, KO/PTW           E)K
KATAFA/GOISAN, VB  AAO3P, E)SQI/W          KATA
PRO/H|, V9  PAS3S, EI)MI/           PRO
E)KPIE/ZH|S, V1  PAS2S, PIE/ZW           E)K
E)CE/LKH|S, V1  PAS2S, E)/LKW           E)K
DIA/KRINE, V1  PAD2S, KRI/NW           DIA
E)CEGRA/YANTO, VAI AMI3P, GRA/FW           E)K
U(FI/STASO, V6  PMD2S, I(/STHMI         U(PO
METAMELHQH=|S, VC  APS2S, MELE/W           META
E)CEGEI/REI, V1  PAI3S, E)GEI/RW         E)K
A)PODESMEU/EI, V1  PAI3S, DESMEU/W         A)PO
A)POKOMI/ZONTOS, V1  PAPGSM, KOMI/ZW          A)PO
A)POKLAIO/MENOS, V1  PMPNSM, KLAI/W           A)PO
E)KKALU/PTEI, V1  PAI3S, KALU/PTW         E)K
KATAPETASQH=|, VS  APS3S, E)TA/ZW          KATA  A)PO
A)POCENWQH=|, VC  APS3S, CENO/W           A)PO
KATARWME/NOU, V3  PMPGSM, R(A/W            KATA
E)KKLI/NWN, V1  PAPNSM, KLI/NW           E)K
E)PIKALU/PTWN, V1  PAPNSM, KALU/PTW         E)PI
E)MPLAKH/SETAI, VD  FPI3S, PLE/KW           E)N
E)NDEHQH/SETAI, VC  FPI3S, DE/W             E)N
KATASPATALA=|, V3  PAI3S, SPATALA/W        KATA
U(PESKELI/SQHSAN, VSI API3P, SKELI/ZW         U(PO
KATEUQU/NOUSA, V1  PAPNSF, EU)QU/NW         KATA
E)NERGEI=, V2  PAI3S, E)RGE/W          E)N
E)MPOREUOME/NH, V1  PMPNSF, POREU/OMAI       E)N
KATEFU/TEUSEN, VAI AAI3S, FUTEU/W          KATA
A)NAZWSAME/NH, VA  AMPNSF, ZW/NNUMI         A)NA
A)NOI/GEI, V1  PAI3S, OI)/GW           A)NA
KATESKEYA/MHN, VAI AMI1S, SKE/PTOMAI       KATA
E)PELH/SQH, VCI API3S, LANQA/NW         E)PI
A)FI/W, V7  PAS1S, I(/HMI           A)PO
E)KTI=LAI, VA  AAN, TI/LLW           E)K
E)PIKRATAIWQH=|, VC  APS3S, KRATAIO/W        E)PI
A)PORRAGH/SETAI, VD  FPI3S, R(H/SSW          A)PO
E)CAMARTH=SAI, VA  AAN, A(MARTA/NW       E)K
A)FI/WN, V7  PAPNSM, I(/HMI           A)PO
PERIFE/REI, V1  PAI3S, FE/RW            PERI
DIASTRE/YH|, VF  FMI2S, STRE/FW          DIA
A)POLLU/MENOS, V5  PMPNSM, O)LLU/W          A)PO
E)KPLAGH=|S, VD  APS2S, PLH/SSW          E)K
A)NH=|S, V7  AAS2S, I(/HMI           A)NA
KATARWME/NOU, V3  PMPGSM, R(A/OMAI         KATA
SULLHMFQH/SETAI, VV  FPI3S, LAMBA/NW         SUN
EI)SAXQE/NTAS, VQ  APPAPM, A)/GW            EI)S
SUMPROSE/STAI, VF  FMI3S, EI)MI/           SUN   PROS
E)COUDENWME/NH, VM  XPPNSF, OU)DENO/W        E)K
KATAPAU/SEI, VF  FAI3S, PAU/W            KATA
DIAPONHQH/SETAI, VC  FPI3S, PONE/W           DIA
E)PA/|DONTI, V1  PAPDSM, A)/|DW           E)PI
KATAPONTIOU=SIN, VF2 FAI3P, PONTI/ZW         KATA
KATARA/SH|, VA  AMS2S, R(A/OMAI         KATA
A)FE/TW, V7  PAD3S, I(/HMI           A)PO
DIASTRAFW=SIN, VD  APS3P, STRE/FW          DIA
DIASKEDASQH=|, VS  APS3S, SKEDA/ZW         DIA
SUNQLIBH=|, VZ  AAS3S, QLI/BW           SUN
SUNTRIBH=|, VD  AAS3S, TRI/BW           SUN
SUNTROXA/SH|, VA  AAS3S, TROXA/ZW         SUN
E)CIXNIA/SETAI, VF  FMI3S, I)XNIA/ZW        E)K
PAREWRAME/NW|, V3  PPPDSN, O(RA/W           PARA
E)KKENWQE\N, VC  APPNSN, KENO/W           E)K
PARE/BLEYE/N, VAI AAI3S, BLE/PW           PARA
PERILH/MYETAI/, VF  FMI3S, LAMBA/NW         PERI
E)CEGEI/RHTE, VA  AAS2P, E)GEI/RW         E)K
DIALLO/MENOS, V1  PMPNSM, A)/LLOMAI        DIA
PARAKU/PTWN, V1  PAPNSM, KU/PTW           PARA
E)KKU/PTWN, V1  PAPNSM, KU/PTW           E)K
DIAPNEU/SH|, VA  AAS3S, PNE/W            DIA
A)PEKALU/FQHSAN, VVI API3P, KALU/PTW         A)PO
DIA/PNEUSON, VA  AAD2S, PNE/W            DIA
KATABH/TW, VA  AAD3S, BAI/NW           KATA
E)KLELOXISME/NOS, VS  XPPNSM, LOXI/ZW          E)K
A)NEPTE/RWSA/N, VAI AAI3P, PTERO/W          A)NA
E)KKU/PTOUSA, V1  PAPNSF, KU/PTW           E)K
E)COUDENW/SOUSI/N, VF  FAI3P, OU)DENO/W        E)K
PARALH/MYOMAI/, VF  FMI1S, LAMBA/NW         PARA
E)PISTHRIZOME/NH, V1  PMPNSF, STHRI/ZW         E)PI
SUGKLU/SOUSIN, VF2 FAI3P, KLU/ZW           SUN
SUMPOREUO/MENOI, V1  PMPNPM, POREU/OMAI       SUN
E)MPERIPATH/SAS, VA  AAPNSM, PATE/W           E)N   PERI
PERIE/FRACAS, VAI AAI2S, FRA/SSW          PERI
E)KTEI/SEI, VF  FAI3S, TI/NW            E)K
A)NAME/NW, V1  PAI1S, ME/NW            A)NA
PERIERXOME/NH, V1  PMPNSF, E)/RXOMAI        PERI
A)NAPAU/SWMAI, VA  AMS1S, PAU/W            A)NA
KATAPASA/MENOI, VA  AMPNPM, PA/SSW           KATA
PAREKA/QISAN, VAI AAI3P, I(/ZW            PARA  KATA
E)KLA/BOI, VB  AAO3S, LAMBA/NW         E)K
KATARAQEI/H, VC  APO3S, A)RA/OMAI        KATA
A)PENE/GKAITO, VA  AMO3S, FE/RW            A)PO
A)NORU/SSONTES, V1  PAPNPM, O)RU/SSW         A)NA
KATATU/XWSIN, VB  AAS3P, TUGXA/NW         KATA
E)CANE/STHSAS, VHI AAI2S, I(/STHMI         E)K   A)NA
SUNE/SEISEN, VAI AAI3S, SEI/W            SUN
A)NAIREI=, V2  PAI3S, AI(RE/W          A)NA
E)KSIFWNISQEI/H, VS  APO3S, SIFWNI/ZW        E)K
A)NABLASTH/SEI, VF  FAI3S, BLASTA/NW        A)NA
E)CEGEI/RONTA, V1  PAPASM, E)GEI/RW         E)K
E)MFRAXQEI/H, VC  APO3S, FRA/SSW          E)N
A)PANAI/NOU, V2  PMD2S, AI)NE/W          A)PO  A)NA
SUGKOMISQEI=SA, VS  APPNSF, KOMI/ZW          SUN
E)CIXNIA/SAMEN, VAI AAI1P, I)XNIA/ZW        E)K
A)NELE/TW, VB  AAD3S, AI(RE/W          A)NA
DIEULABOU=NTO, V1  IMI3P, EU)LABE/OMAI     DIA
E)PIPEPTW/KASI/N, VX  XAI3P, PI/PTW           E)PI
DIORW=NTES, V3  PAPNPM, O(RA/W           DIA
E)PE/BHTE/, VZI AAI2P, BAI/NW           E)PI
E)PIDE/OMAI, V2  PMI1S, DE/W             E)PI
E)PIPI/PTETE, V1  PAI2P, PI/PTW           E)PI
E)NA/LLESQE, V1  PMI2P, A(/LLOMAI        E)N
EI)SBLE/YAS, VA  AAPNSM, BLE/PW           EI)S
A)NAME/NWN, V1  PAPNSM, ME/NW            A)NA
PERIBLE/YETAI/, VF  FMI3S, BLE/PW           PERI
A)POKAQARQE\N, VC  APPNSN, AI)/RW           A)PO  KATA
KATE/TACAS, VAI AAI2S, TA/SSW           KATA
KATAPLH/SSEIS, V1  PAI2S, PLH/SSW          KATA
A)PALLA/CEIS, VF  FAI2S, A)LLA/SSW        A)PO
PROSE/XEIS, V1  PAI2S, E)/XW            PROS
PROI/+H|, V6  PMI2S, I(/HMI           PRO
KATAPI/W, VB  AAS1S, PI/NW            KATA
E)PISTA/MENOS, V6  PMPNSM, I(/STHMI         E)PI
E)CIXNI/ASON, VA  AAD2S, I)XNIA/ZW        E)K
E)PILANQANOME/NWN, V1  PMPGPM, LANQA/NW         E)PI
U(PEREI/SH|, VA  AAS3S, E)REI/DW         U(PO
KATAPI/H|, VA  AAS3S, PI/NW            KATA
A)POPOIH/SHTAI, VA  AMS3S, POIE/W           A)PO
KATASFRAGI/ZEI, V1  PAI3S, SFRAGI/ZW        KATA
U(PAKOU/SHTAI, VA  AMS3S, A)KOU/W          U(PO
A)NAPNEU=SAI, VA  AAN, PNE/W            A)NA
SUGKALU/PTEI, V1  PAI3S, KALU/PTW         SUN
SUGKU/YAS, VA  AAPNSM, KU/PTW           SUN
A)POLOU/SWMAI, VA  AMS1S, LOU/W            A)PO
A)POKAQA/RWMAI, VA  AMS1S, AI)/RW           A)PO  KATA
A)NTIKRINOU=MAI, VF2 FMI1S, KRI/NW           A)NTI
